player_id,player_display_name,position,recent_team,age,proj_points,proj_boom_weeks,proj_boom_rate,carry_share,prior_pts,prior_boom_rate,replacement_pts,vor,sim_value,overall_rank,proj_season,is_rookie,draft_round,draft_pick,bye_week
00-0037292,Andrew Ogletree,TE,IND,28.0,43.6444740295,0.10406938,0.0061217286,0.0,12.7,0.0,125.5790863037,-81.9346122742,-56.2911703171,602,2026,False,0,0,13
00-0031585,MyCole Pruitt,TE,PIT,34.0,42.7575759888,0.076845855,0.0045203445,0.0,16.0,0.0,125.5790863037,-82.8215103149,-56.9004919125,603,2026,False,0,0,9
00-0034365,Ian Thomas,TE,LV,30.0,42.6621894836,0.09208518,0.0054167756,0.0,24.4,0.0,125.5790863037,-82.9168968201,-56.9660248766,604,2026,False,0,0,13
00-0038547,Luke Schoonmaker,TE,DAL,28.0,42.5074310303,0.07217276,0.0042454563,0.0,27.2,0.0,125.5790863037,-83.0716552734,-57.0723478848,605,2026,False,0,0,14
00-0037086,Grant Calcaterra,TE,PHI,28.0,42.3325996399,0.11824551,0.0069556185,0.0,22.6,0.0,125.5790863037,-83.2464866638,-57.1924615132,606,2026,False,0,0,10
00-0038550,Hendon Hooker,QB,TEN,28.0,44.0500107627,1.0935175,0.06432456,0.009380863,2.68,0.0,210.3753976643,-166.3253869016,-57.2862162689,607,2026,False,0,0,9
00-0039530,Brevyn Spann-Ford,TE,DAL,27.0,41.8668060303,0.17129433,0.010076137,0.0,24.0,0.0,125.5790863037,-83.7122802734,-57.5124736142,608,2026,False,0,0,14
KLA269938,Max Klare,TE,LA,23.0,41.8,0.0,0.0,0.0,,,,-83.8,-57.5727,609,2026,True,2,61,11
00-0038416,Tyson Bagent,QB,CHI,26.0,43.1533478751,1.0162554,0.05977973,0.0040322581,2.58,0.0,210.3753976643,-167.2220497893,-57.5950472,610,2026,False,0,0,10
BON235618,Lewis Bond,WR,HOU,22.0,5.5,0.0,0.0,0.0,,,,-97.4,-57.7359,611,2026,True,6,204,8
00-0040058,Nick Kallerup,TE,SEA,25.0,41.5170669556,0.061703563,0.0036296214,0.0,0.0,0.0,125.5790863037,-84.0620193481,-57.7527532869,612,2026,False,0,0,11
WIL189259,CJ Williams,WR,JAX,22.0,5.4,0.1,0.005,0.0,,,,-97.5,-57.7952,613,2026,True,6,203,7
CAM108646,Josh Cameron,WR,JAX,23.0,5.3,0.1,0.006,0.0,,,,-97.6,-57.8545,614,2026,True,6,191,7
00-0034955,Brett Rypien,QB,MIN,30.0,42.3959457761,0.8546457,0.050273277,0.0,0.0,0.0,210.3753976643,-167.9794518883,-57.8559135731,615,2026,False,0,0,6
00-0036534,Shane Zylstra,TE,BUF,30.0,41.2858734131,0.09298661,0.005469801,0.0,5.0,0.0,125.5790863037,-84.2932128906,-57.9115891526,616,2026,False,0,0,7
HIB564972,Matthew Hibner,TE,BAL,24.0,40.8,0.0,0.0,0.0,,,,-84.8,-58.2598,617,2026,True,4,133,13
rookie_2026_254,Deion Burks,WR,IND,23.0,4.3,0.0,0.0,0.0,,,,-98.6,-58.4472,618,2026,True,7,254,13
00-0037539,Lucas Krull,TE,DEN,28.0,40.4963569641,0.08961204,0.0052712965,0.0,3.5,0.0,125.5790863037,-85.0827293396,-58.4540071084,619,2026,False,0,0,10
00-0036590,Quintin Morris,TE,JAX,27.0,40.3766670227,0.13255674,0.007797455,0.0,17.5,0.0,125.5790863037,-85.202419281,-58.5362371537,620,2026,False,0,0,7
rookie_2026_73,Oscar Delp,TE,NO,23.0,40.3,0.0,0.0,0.0,,,,-85.3,-58.6033,621,2026,True,3,73,8
00-0036232,Harrison Bryant,TE,SEA,28.0,39.9431991577,0.02894491,0.0017026417,0.0,2.7,0.0,125.5790863037,-85.635887146,-58.8340406428,622,2026,False,0,0,11
00-0040673,Jalen Milroe,QB,SEA,24.0,39.4257126703,1.0209758,0.0600574,0.0060851927,0.4,0.0,210.3753976643,-170.949684994,-58.8789288761,623,2026,False,0,0,11
00-0036876,Kylen Granson,TE,TEN,28.0,39.7812271118,0.095039815,0.005590577,0.0,11.0,0.0,125.5790863037,-85.7978591919,-58.9453195733,624,2026,False,0,0,9
00-0033662,Cooper Rush,QB,BAL,33.0,38.0684589003,0.5120394,0.030119967,0.0020408163,8.12,0.0,210.3753976643,-172.306938764,-59.3463977,625,2026,False,0,0,13
00-0037327,Skylar Thompson,QB,BAL,29.0,36.3815567817,1.0663688,0.06272758,0.0022988506,7.88,0.0,210.3753976643,-173.9938408826,-59.9274048534,626,2026,False,0,0,13
00-0038102,Kenny Pickett,QB,CAR,28.0,36.3049715302,0.41122174,0.024189515,0.0137741047,11.72,0.0,210.3753976643,-174.0704261341,-59.9537825421,627,2026,False,0,0,5
00-0033455,Anthony Firkser,TE,WAS,31.0,37.7315406799,0.058227897,0.0034251704,0.0,13.3,0.0,125.5790863037,-87.8475456238,-60.3535064778,628,2026,False,0,0,7
00-0037755,Jelani Woods,TE,NYJ,28.0,37.4034881592,0.0,0.0,0.0,1.4,0.0,125.5790863037,-88.1755981445,-60.5788869343,629,2026,False,0,0,13
00-0033576,Eric Saubert,TE,SEA,32.0,37.2889518738,0.012234747,0.000719691,0.0,7.1,0.0,125.5790863037,-88.2901344299,-60.6575762864,630,2026,False,0,0,11
00-0038783,Nate Adkins,TE,DEN,27.0,37.1141967773,0.053601146,0.0031530086,0.0,16.8,0.0,125.5790863037,-88.4648895264,-60.7776374989,631,2026,False,0,0,10
SMI038569,Anthony Smith,WR,DAL,22.0,0.2,0.0,0.0,0.0,,,,-102.7,-60.8776,632,2026,True,7,218,14
DAN490797,CJ Daniels,WR,LA,22.0,0.0,0.0,0.0,0.0,,,,-102.9,-60.9961,633,2026,True,6,197,11
00-0036628,John Bates,TE,WAS,29.0,36.6375923157,0.09032595,0.005313291,0.0,27.3,0.0,125.5790863037,-88.941493988,-61.1050769312,634,2026,False,0,0,7
00-0032394,Nick Vannett,TE,LA,33.0,36.0336151123,0.07363364,0.004331391,0.0,48.5,0.0,125.5790863037,-89.5454711914,-61.5200246886,635,2026,False,0,0,11
00-0040363,Keleki Latu,TE,BUF,24.0,36.0253181458,0.055409133,0.0032593608,0.0,7.5,0.0,125.5790863037,-89.553768158,-61.5257249165,636,2026,False,0,0,7
00-0033319,Nick Mullens,QB,JAX,31.0,31.5715068725,0.81383896,0.04787288,0.0,0.76,0.0,210.3753976643,-178.8038907918,-61.5840945777,637,2026,False,0,0,7
RAR148318,Eli Raridon,TE,NE,22.0,35.8,0.0,0.0,0.0,,,,-89.8,-61.6949,638,2026,True,3,95,11
00-0034577,Kyle Allen,QB,BUF,30.0,31.2258753344,0.76150894,0.044794645,0.0,0.0,0.0,210.3753976643,-179.1495223299,-61.7031378783,639,2026,False,0,0,7
00-0038589,Josh Whyle,TE,GB,27.0,35.7054214478,0.0044430494,0.0002613559,0.0,14.6,0.0,125.5790863037,-89.873664856,-61.7455021145,640,2026,False,0,0,11
00-0038046,Charlie Kolar,TE,LAC,27.0,35.3211936951,0.06455815,0.003797538,0.0,36.2,0.0,125.5790863037,-90.2578926086,-62.0094763895,641,2026,False,0,0,7
00-0037475,Stone Smartt,TE,PHI,28.0,35.1056556702,0.0076599717,0.0004505866,0.0,12.2,0.0,125.5790863037,-90.4734306335,-62.157556515,642,2026,False,0,0,10
00-0033439,Pharaoh Brown,TE,ARI,32.0,34.8225021362,0.09496158,0.0055859755,0.0,2.1,0.0,125.5790863037,-90.7565841675,-62.3520902213,643,2026,False,0,0,14
00-0037324,Chris Oladokun,QB,KC,29.0,28.1448378236,1.237349,0.072785236,0.0117096019,15.2,0.0,210.3753976643,-182.2305598408,-62.7643167186,644,2026,False,0,0,5
00-0039631,Cam Grandy,TE,CIN,27.0,34.1931686401,0.059636176,0.0035080104,0.0,2.7,0.0,125.5790863037,-91.3859176636,-62.7844583992,645,2026,False,0,0,6
00-0040244,Moliki Matavao,TE,NO,23.0,34.0596084595,0.07287574,0.004286808,0.0,3.0,0.0,125.5790863037,-91.5194778442,-62.876217653,646,2026,False,0,0,8
00-0039458,Brenden Bates,TE,CLE,27.0,33.7575263977,0.09411135,0.005535962,0.0,8.8,0.0,125.5790863037,-91.821559906,-63.0837557412,647,2026,False,0,0,11
00-0035100,Jake Browning,QB,TB,30.0,27.1401161121,0.7249899,0.042646464,0.0212201592,56.84,0.4,210.3753976643,-183.2352815522,-63.1103655469,648,2026,False,0,0,10
00-0031237,Teddy Bridgewater,QB,DET,34.0,27.0039927368,0.8121805,0.047775324,0.0021551724,3.08,0.0,210.3753976643,-183.3714049276,-63.1572495089,649,2026,False,0,0,6
00-0039737,Tip Reiman,TE,ARI,25.0,33.37159729,0.06319222,0.0037171894,0.0,4.8,0.0,125.5790863037,-92.2074890137,-63.3488988904,650,2026,False,0,0,14
00-0039577,Kedon Slovis,QB,ARI,25.0,26.3915706052,0.7915964,0.046564493,0.0,-0.08,0.0,210.3753976643,-183.9838270591,-63.3681815099,651,2026,False,0,0,14
00-0036887,Luke Farrell,TE,SF,29.0,33.1387557983,0.08089879,0.0047587524,0.0,31.5,0.0,125.5790863037,-92.4403305054,-63.5088669393,652,2026,False,0,0,8
00-0034981,Foster Moreau,TE,HOU,29.0,33.0011520386,0.03692949,0.002172323,0.0,12.9,0.0,125.5790863037,-92.5779342651,-63.6034042351,653,2026,False,0,0,8
00-0038583,Dorian Thompson-Robinson,QB,CLE,27.0,24.5724002279,0.28750825,0.01691225,0.0537084399,22.8,0.0,210.3753976643,-185.8029974364,-63.9947448362,654,2026,False,0,0,11
00-0036556,Brevin Jordan,TE,HOU,26.0,31.9220123291,0.021903574,0.0012884456,0.0,2.7,0.0,125.5790863037,-93.6570739746,-64.3448007646,655,2026,False,0,0,8
00-0036429,Charlie Woerner,TE,ATL,29.0,31.8113365173,0.05188769,0.0030522172,0.0,12.8,0.0,125.5790863037,-93.7677497864,-64.4208378727,656,2026,False,0,0,11
00-0040194,Jackson Hawes,TE,BUF,26.0,31.7399215698,0.039792776,0.0023407515,0.0,52.7,0.0,125.5790863037,-93.8391647339,-64.4699017648,657,2026,False,0,0,7
00-0034798,Durham Smythe,TE,BAL,31.0,31.6295471191,0.032794476,0.0019290867,0.0,6.5,0.0,125.5790863037,-93.9495391846,-64.5457318301,658,2026,False,0,0,13
00-0039754,Devin Culp,TE,TB,26.0,30.5598373413,0.111831635,0.0065783313,0.0,7.6,0.0,125.5790863037,-95.0192489624,-65.2806497558,659,2026,False,0,0,10
00-0039648,David Martin-Robinson,TE,TEN,27.0,30.3542098999,0.08626881,0.005074636,0.0,13.0,0.0,125.5790863037,-95.2248764038,-65.4219210574,660,2026,False,0,0,9
rookie_2026_65,Carson Beck,QB,ARI,24.0,20.2,0.3,0.019,0.0,,,,-190.2,-65.5092,661,2026,True,3,65,14
00-0037569,Peyton Hendershot,TE,KC,27.0,30.1511688232,0.07843608,0.004613887,0.0,10.1,0.0,125.5790863037,-95.4279174805,-65.5614154605,662,2026,False,0,0,5
00-0039613,Dallin Holker,TE,NO,26.0,30.1362342834,0.10313091,0.006066524,0.0,5.1,0.0,125.5790863037,-95.4428520203,-65.5716758706,663,2026,False,0,0,8
GRE361852,Taylen Green,QB,CLE,23.0,20.0,0.1,0.004,0.0,,,,-190.4,-65.5781,664,2026,True,6,182,11
00-0036332,Josiah Deguara,TE,ARI,29.0,29.9540481567,0.08368772,0.004922807,0.0,11.1,0.0,125.5790863037,-95.625038147,-65.6968423906,665,2026,False,0,0,14
00-0037654,Tucker Fisk,TE,LAC,27.0,29.7524299622,0.08377451,0.0049279123,0.0,3.9,0.0,125.5790863037,-95.8266563416,-65.8353592373,666,2026,False,0,0,7
ALL015451,Drew Allar,QB,PIT,22.0,18.7,0.0,0.0,0.0,,,,-191.7,-66.0258,667,2026,True,3,76,9
00-0038394,Will Mallory,TE,IND,27.0,29.1339797974,0.092428625,0.005436978,0.0,2.6,0.0,125.5790863037,-96.4451065063,-66.2602502888,668,2026,False,0,0,13
00-0040509,Ben Yurosek,TE,MIN,24.0,28.6026000977,0.032848477,0.0019322634,0.0,3.4,0.0,125.5790863037,-96.9764862061,-66.6253217079,669,2026,False,0,0,6
00-0037340,Zaire Mitchell-Paden,TE,NO,27.0,28.0966682434,0.07252362,0.0042660953,0.0,3.7,0.0,125.5790863037,-97.4824180603,-66.9729098076,670,2026,False,0,0,8
00-0039824,Jared Wiley,TE,KC,26.0,28.0785675049,0.0668484,0.0039322586,0.0,1.4,0.0,125.5790863037,-97.5005187988,-66.985345477,671,2026,False,0,0,5
00-0037282,James Mitchell,TE,CAR,27.0,27.9565124512,0.07236713,0.00425689,0.0,5.8,0.0,125.5790863037,-97.6225738525,-67.0692004148,672,2026,False,0,0,5
BRE060106,Max Bredeson,TE,MIN,23.0,27.8,0.0,0.0,0.0,,,,-97.8,-67.1911,673,2026,True,5,159,6
00-0036741,Jack Stoll,TE,CLE,28.0,27.5440216064,0.070121706,0.0041248063,0.0,16.6,0.0,125.5790863037,-98.0350646973,-67.3525921555,674,2026,False,0,0,11
00-0040488,Carter Runyon,TE,LV,25.0,27.3053359985,0.045413315,0.0026713714,0.0,1.3,0.0,125.5790863037,-98.2737503052,-67.5165752615,675,2026,False,0,0,13
KAC282861,Will Kacmarek,TE,MIA,23.0,27.2,0.0,0.0,0.0,,,,-98.4,-67.6033,676,2026,True,3,87,6
PAY546690,Cole Payton,QB,PHI,23.0,14.1,0.4,0.025,0.0,,,,-196.3,-67.6101,677,2026,True,5,178,10
00-0038710,Blake Whiteheart,TE,CLE,26.0,27.0799560547,0.06732598,0.003960352,0.0,2.4,0.0,125.5790863037,-98.499130249,-67.6714170365,678,2026,False,0,0,11
CUE040912,Josh Cuevas,TE,BAL,22.0,26.2,0.0,0.0,0.0,,,,-99.4,-68.2903,679,2026,True,5,173,13
00-0038643,Brayden Willis,TE,SF,27.0,26.0549697876,0.0933834,0.0054931412,0.0,0.0,0.0,125.5790863037,-99.5241165161,-68.3756087686,680,2026,False,0,0,8
00-0039686,Colson Yankoff,TE,WAS,26.0,26.0350418091,0.041008532,0.0024122666,0.0,3.8,0.0,125.5790863037,-99.5440444946,-68.3892997986,681,2026,False,0,0,7
00-0031484,Chris Manhertz,TE,NYG,34.0,26.0069046021,0.056504667,0.003323804,0.0,1.7,0.0,125.5790863037,-99.5721817017,-68.4086307781,682,2026,False,0,0,8
00-0033246,Johnny Mundt,TE,PHI,32.0,25.9352874756,0.0,0.0,0.0,20.1,0.0,125.5790863037,-99.6437988281,-68.4578335723,683,2026,False,0,0,10
00-0039912,Ben Sinnott,TE,WAS,24.0,25.7091827393,0.043229878,0.002542934,0.0,28.4,0.0,125.5790863037,-99.8699035645,-68.6131732983,684,2026,False,0,0,7
00-0039420,Jaheim Bell,TE,PIT,25.0,25.5674705505,0.05349511,0.003146771,0.0,4.0,0.0,125.5790863037,-100.0116157532,-68.7105331897,685,2026,False,0,0,9
00-0038498,E.J. Jenkins,TE,PHI,28.0,25.3011703491,0.048965573,0.0028803279,0.0,7.7,0.0,125.5790863037,-100.2779159546,-68.8934882264,686,2026,False,0,0,10
00-0036825,Feleipe Franks,TE,CAR,29.0,24.5719871521,0.026793659,0.0015760976,0.0043010753,0.4,0.0,125.5790863037,-101.0070991516,-69.3944556978,687,2026,False,0,0,5
00-0039050,Payne Durham,TE,TB,26.0,23.7486038208,0.0,0.0,0.0,2.1,0.0,125.5790863037,-101.8304824829,-69.9601410663,688,2026,False,0,0,10
00-0032434,Brandon Allen,QB,NYG,34.0,5.4715703424,1.0834017,0.06372951,0.0,1.88,0.0,210.3753976643,-204.9038273219,-70.5735016461,689,2026,False,0,0,8
00-0033757,Robert Tonyan,TE,PIT,32.0,22.8209037781,0.05908072,0.0034753364,0.0,1.1,0.0,125.5790863037,-102.7581825256,-70.5974946787,690,2026,False,0,0,9
NUS440041,Garrett Nussmeier,QB,KC,22.0,0.1,0.0,0.002,0.0,,,,-210.3,-72.4321,691,2026,True,7,249,5
00-0040494,Max Brosmer,QB,MIN,25.0,0.0,0.03366661,0.0019803888,0.0050505051,10.72,0.0,210.3753976643,-210.3753976643,-72.4580339343,692,2026,False,0,0,6
KAL252591,Athan Kaliakmanis,QB,WAS,22.0,0.0,0.0,0.0,0.0,,,,-210.4,-72.4665,693,2026,True,7,223,7
MOR767384,Behren Morton,QB,NE,22.0,0.0,0.0,0.0,0.0,,,,-210.4,-72.4665,694,2026,True,7,234,11
KAN023071,Jaren Kanak,TE,TEN,22.0,20.0,0.0,0.0,0.0,,,,-105.6,-72.5499,695,2026,True,7,225,9
KOZ404039,Tanner Koziol,TE,JAX,22.0,15.8,0.0,0.0,0.0,,,,-109.8,-75.4354,696,2026,True,5,164,7
SHA375359,Bauer Sharp,TE,TB,23.0,15.4,0.0,0.0,0.0,,,,-110.2,-75.7102,697,2026,True,6,185,10
NOW373761,Riley Nowakowski,TE,PIT,24.0,15.2,0.0,0.0,0.0,,,,-110.4,-75.8476,698,2026,True,5,169,9
JOL735174,Justin Joly,TE,DEN,22.0,14.4,0.0,0.0,0.0,,,,-111.2,-76.3972,699,2026,True,5,152,10
rookie_2026_170,Joe Royer,TE,CLE,24.0,11.3,0.0,0.0,0.0,,,,-114.3,-78.527,700,2026,True,5,170,11
ROU550040,Sam Roush,TE,CHI,23.0,8.1,0.0,0.0,0.0,,,,-117.5,-80.7255,701,2026,True,3,69,10
END438361,Jack Endries,TE,CIN,22.0,5.4,0.0,0.0,0.0,,,,-120.2,-82.5805,702,2026,True,7,221,6
RYA022232,Carsen Ryan,TE,CLE,23.0,5.1,0.0,0.0,0.0,,,,-120.5,-82.7866,703,2026,True,7,248,11
BEN687044,Dallen Bentley,TE,DEN,25.0,5.1,0.0,0.0,0.0,,,,-120.5,-82.7866,704,2026,True,7,256,10
TRA291459,Seydou Traore,TE,MIA,22.0,4.6,0.0,0.0,0.0,,,,-121.0,-83.1301,705,2026,True,5,180,6
